date,time,symbol,setup,side,entry,stop,target,exit,pnl,r_multiple,size,bias_weight,reasons,momentum_score,mean_rev_score,vol_cap,pullback_score,exit_time
2023-02-06,2023-02-06T12:40:00-05:00,SPY,momentum_continuation,LONG,410.17,409.5285714285714,410.9617142857143,410.06,-40.040000000004966,-0.17149220489978953,364,0.5,mom_score:1.00,1.0,0.0,0.95,,2023-02-06T13:15:00-05:00
2023-02-06,2023-02-06T13:15:00-05:00,SPY,momentum_continuation,LONG,410.06,409.43125000000003,410.9245,409.495,-197.1849999999992,-0.8986083499006383,349,0.5,mom_score:1.00,1.0,0.0,0.95,,2023-02-06T13:50:00-05:00
2023-02-06,2023-02-06T14:00:00-05:00,SPY,momentum_continuation,LONG,410.18,409.4094642857143,410.66464285714284,410.59,170.55999999998676,0.5320973348783001,416,0.5,mom_score:1.00,1.0,0.0,0.95,,2023-02-06T14:15:00-05:00
2023-02-06,2023-02-06T14:15:00-05:00,SPY,momentum_continuation,LONG,410.59,409.9592857142857,411.23685714285716,410.08,-208.0799999999963,-0.8086070215175877,408,0.5,mom_score:1.00,1.0,0.0,0.95,,2023-02-06T14:40:00-05:00
2023-02-06,2023-02-06T15:00:00-05:00,SPY,momentum_continuation,LONG,410.215,409.67660714285716,410.8940714285714,409.92,-126.55499999998244,-0.5479270315090929,429,0.5,mom_score:1.00,1.0,0.0,0.95,,2023-02-06T15:10:00-05:00
2023-02-06,2023-02-06T15:55:00-05:00,SPY,momentum_continuation,LONG,409.985,409.38910714285714,410.82107142857143,409.95,-12.740000000009104,-0.05873539106986376,364,0.5,mom_score:1.00,1.0,0.0,0.95,,2023-02-06T15:55:00-05:00
2023-02-07,2023-02-07T12:05:00-05:00,SPY,momentum_continuation,LONG,410.49,409.89875,411.1775,409.92,-209.1899999999975,-0.9640591966173209,367,0.5,mom_score:0.80,0.8,0.0,0.95,,2023-02-07T12:25:00-05:00
2023-02-07,2023-02-07T12:40:00-05:00,SPY,momentum_continuation,LONG,410.06,410.06,410.6401428571429,411.7,711.7599999999941,,434,0.5,mom_score:0.80,0.8,0.0,0.95,,2023-02-07T12:45:00-05:00
2023-02-07,2023-02-07T12:45:00-05:00,SPY,momentum_continuation,LONG,411.7,411.7,412.22107142857146,413.34,596.959999999995,,364,0.5,mom_score:1.00,1.0,0.0,0.95,,2023-02-07T12:50:00-05:00
2023-02-07,2023-02-07T12:55:00-05:00,SPY,momentum_continuation,LONG,414.355,413.41821428571427,415.55614285714285,413.685,-163.48000000000388,-0.7152115897826833,244,0.5,mom_score:1.00,1.0,0.0,0.95,,2023-02-07T13:10:00-05:00
2023-02-07,2023-02-07T13:10:00-05:00,SPY,momentum_continuation,LONG,413.685,412.43625,415.1505,412.12,-270.7449999999996,-1.2532532532532217,173,0.5,mom_score:0.80,0.8,0.0,0.95,,2023-02-07T13:20:00-05:00
2023-02-07,2023-02-07T13:20:00-05:00,SPY,momentum_continuation,LONG,412.12,410.8823214285714,414.1552142857143,409.55,-364.93999999999903,-2.0764680421295045,142,0.5,mom_score:0.80,0.8,0.0,0.9398728257216986,,2023-02-07T13:30:00-05:00
2023-02-08,2023-02-08T12:25:00-05:00,SPY,momentum_continuation,LONG,411.63,410.59517857142856,412.8497857142857,410.885,-172.09500000000105,-0.7199309749784307,231,0.5,mom_score:1.00,1.0,0.0,0.95,,2023-02-08T14:45:00-05:00
2023-02-08,2023-02-08T15:40:00-05:00,SPY,momentum_continuation,LONG,411.025,410.18660714285716,412.0640714285715,410.7,-90.34999999999684,-0.38764643237486984,278,0.5,mom_score:1.00,1.0,0.0,0.95,,2023-02-08T15:55:00-05:00
2023-02-09,2023-02-09T12:15:00-05:00,SPY,momentum_continuation,LONG,411.88,411.2708928571429,412.6769285714286,410.33,-575.0500000000043,-2.544708296687334,371,0.5,mom_score:1.00,1.0,0.0,0.95,,2023-02-09T12:35:00-05:00
2023-02-10,2023-02-10T12:55:00-05:00,SPY,momentum_continuation,LONG,406.49,406.49,407.3907142857143,407.71,394.05999999999045,,323,0.5,mom_score:1.00,1.0,0.0,0.95,,2023-02-10T13:20:00-05:00
2023-02-10,2023-02-10T13:20:00-05:00,SPY,momentum_continuation,LONG,407.71,407.04553571428573,408.5293571428572,406.98,-256.9599999999864,-1.0986294006987447,352,0.5,mom_score:1.00,1.0,0.0,0.95,,2023-02-10T13:45:00-05:00
2023-02-10,2023-02-10T13:45:00-05:00,SPY,momentum_continuation,LONG,406.98,406.36178571428576,407.7218571428572,407.0,6.8999999999937245,0.03235124205658663,345,0.5,mom_score:0.80,0.8,0.0,0.95,,2023-02-10T14:35:00-05:00
2023-02-10,2023-02-10T14:35:00-05:00,SPY,momentum_continuation,LONG,407.0,407.0,407.70785714285716,407.28,108.63999999998941,,388,0.5,mom_score:1.00,1.0,0.0,0.95,,2023-02-10T15:05:00-05:00
2023-02-10,2023-02-10T15:05:00-05:00,SPY,momentum_continuation,LONG,407.28,407.28,407.94521428571426,408.24,363.8400000000138,,379,0.5,mom_score:1.00,1.0,0.0,0.95,,2023-02-10T15:50:00-05:00
2023-02-10,2023-02-10T15:50:00-05:00,SPY,momentum_continuation,LONG,408.24,407.53732142857143,408.9622142857143,408.01,-84.18000000000666,-0.32731893265567724,366,0.5,mom_score:1.00,1.0,0.0,0.95,,2023-02-10T15:55:00-05:00
2023-02-13,2023-02-13T12:00:00-05:00,SPY,momentum_continuation,LONG,411.86,411.86,412.54242857142856,411.73,-49.52999999999827,,381,0.5,mom_score:0.80,0.8,0.0,0.95,,2023-02-13T13:10:00-05:00
2023-02-13,2023-02-13T13:20:00-05:00,SPY,momentum_continuation,LONG,411.96,411.96,412.55221428571423,412.445,298.7600000000084,,616,0.5,mom_score:1.00,1.0,0.0,0.95,,2023-02-13T13:35:00-05:00
2023-02-13,2023-02-13T13:35:00-05:00,SPY,momentum_continuation,LONG,412.445,412.445,413.03864285714286,412.49,27.360000000009677,,608,0.5,mom_score:1.00,1.0,0.0,0.95,,2023-02-13T14:10:00-05:00
2023-02-13,2023-02-13T14:10:00-05:00,SPY,momentum_continuation,LONG,412.49,412.06500000000005,412.956,411.89,-316.200000000012,-1.4117647058825575,527,0.5,mom_score:0.80,0.8,0.0,0.95,,2023-02-13T14:30:00-05:00
2023-02-13,2023-02-13T15:30:00-05:00,SPY,momentum_continuation,LONG,411.94,411.94,412.6005,412.565,265.625,,425,0.5,mom_score:1.00,1.0,0.0,0.95,,2023-02-13T15:45:00-05:00
2023-02-13,2023-02-13T15:45:00-05:00,SPY,momentum_continuation,LONG,412.565,412.0205357142857,413.24035714285714,412.19,-160.5,-0.6887504099704665,428,0.5,mom_score:1.00,1.0,0.0,0.95,,2023-02-13T15:55:00-05:00
2023-02-13,2023-02-13T15:55:00-05:00,SPY,momentum_continuation,LONG,412.19,412.19,412.8545,412.83,241.27999999999486,,377,0.5,mom_score:0.80,0.8,0.0,0.95,,2023-02-13T16:00:00-05:00
2023-02-14,2023-02-14T12:15:00-05:00,SPY,momentum_continuation,LONG,410.64,410.64,412.0500714285714,412.5,372.00000000000273,,200,0.5,mom_score:1.00,1.0,0.0,0.95,,2023-02-14T13:05:00-05:00
2023-02-14,2023-02-14T13:05:00-05:00,SPY,momentum_continuation,LONG,412.5,412.5,413.661,412.55,12.250000000002785,,245,0.5,mom_score:1.00,1.0,0.0,0.95,,2023-02-14T13:25:00-05:00
2023-02-14,2023-02-14T13:25:00-05:00,SPY,momentum_continuation,LONG,412.55,411.56142857142856,413.7582857142857,411.84,-151.94000000000779,-0.7182080924855725,214,0.5,mom_score:0.80,0.8,0.0,0.95,,2023-02-14T14:10:00-05:00
2023-02-14,2023-02-14T14:15:00-05:00,SPY,momentum_continuation,LONG,412.015,412.015,413.13185714285714,413.43,315.54500000000456,,223,0.5,mom_score:0.80,0.8,0.0,0.95,,2023-02-14T14:35:00-05:00
2023-02-14,2023-02-14T14:35:00-05:00,SPY,momentum_continuation,LONG,413.43,412.33767857142857,414.27878571428573,412.2,-330.8700000000049,-1.1260421775380158,269,0.5,mom_score:1.00,1.0,0.0,0.95,,2023-02-14T16:00:00-05:00
2023-02-15,2023-02-15T12:00:00-05:00,SPY,momentum_continuation,LONG,412.17,411.39410714285714,413.0570714285714,411.525,-181.8900000000109,-0.8313003452244231,282,0.5,mom_score:0.80,0.8,0.0,0.95,,2023-02-15T12:10:00-05:00
2023-02-15,2023-02-15T12:45:00-05:00,SPY,momentum_continuation,LONG,411.58,411.58,412.4167857142857,412.34,268.2799999999968,,353,0.5,mom_score:1.00,1.0,0.0,0.95,,2023-02-15T13:35:00-05:00
2023-02-15,2023-02-15T13:35:00-05:00,SPY,momentum_continuation,LONG,412.34,412.34,413.00257142857146,412.875,240.75000000001125,,450,0.5,mom_score:1.00,1.0,0.0,0.95,,2023-02-15T14:05:00-05:00
2023-02-15,2023-02-15T14:05:00-05:00,SPY,momentum_continuation,LONG,412.875,412.875,413.4222857142857,413.455,278.97999999999234,,481,0.5,mom_score:0.80,0.8,0.0,0.95,,2023-02-15T14:15:00-05:00
2023-02-15,2023-02-15T14:15:00-05:00,SPY,momentum_continuation,LONG,413.455,412.9757142857143,414.00814285714284,413.21,-123.9700000000023,-0.5111773472429364,506,0.5,mom_score:1.00,1.0,0.0,0.95,,2023-02-15T14:30:00-05:00
2023-02-15,2023-02-15T14:35:00-05:00,SPY,momentum_continuation,LONG,413.27,412.7585714285714,413.76271428571425,412.645,-292.5,-1.2220670391060537,468,0.5,mom_score:0.80,0.8,0.0,0.95,,2023-02-15T14:55:00-05:00
2023-02-15,2023-02-15T15:10:00-05:00,SPY,momentum_continuation,LONG,412.995,412.50267857142853,413.6187857142857,412.525,-219.96000000001277,-0.9546608632571346,468,0.5,mom_score:1.00,1.0,0.0,0.95,,2023-02-15T15:25:00-05:00
2023-02-16,2023-02-16T12:00:00-05:00,SPY,momentum_continuation,LONG,411.415,411.415,412.2880714285714,412.5,325.49999999999386,,300,0.5,mom_score:0.80,0.8,0.0,0.95,,2023-02-16T12:35:00-05:00
2023-02-16,2023-02-16T12:35:00-05:00,SPY,momentum_continuation,LONG,412.5,411.71875,413.3275,411.9,-194.40000000000737,-0.7680000000000291,324,0.5,mom_score:1.00,1.0,0.0,0.95,,2023-02-16T13:20:00-05:00
2023-02-16,2023-02-16T13:40:00-05:00,SPY,momentum_continuation,LONG,412.075,412.075,412.86892857142857,412.66,209.43000000001302,,358,0.5,mom_score:1.00,1.0,0.0,0.95,,2023-02-16T14:40:00-05:00
2023-02-16,2023-02-16T14:40:00-05:00,SPY,momentum_continuation,LONG,412.66,412.23821428571426,413.38614285714283,412.38,-127.40000000001345,-0.6638441998306485,455,0.5,mom_score:1.00,1.0,0.0,0.95,,2023-02-16T14:45:00-05:00
2023-02-16,2023-02-16T14:45:00-05:00,SPY,momentum_continuation,LONG,412.38,411.8367857142857,412.99885714285716,411.575,-325.22000000000276,-1.4819197896121505,404,0.5,mom_score:0.80,0.8,0.0,0.95,,2023-02-16T15:05:00-05:00
2023-02-17,2023-02-17T12:10:00-05:00,SPY,momentum_continuation,LONG,405.53,404.84499999999997,406.33,404.895,-222.8849999999968,-0.9270072992700567,351,0.5,mom_score:1.00,1.0,0.0,0.95,,2023-02-17T12:45:00-05:00
2023-02-17,2023-02-17T13:15:00-05:00,SPY,momentum_continuation,LONG,405.22,404.47535714285715,405.8495714285715,404.645,-218.50000000001728,-0.7721822541966818,380,0.5,mom_score:1.00,1.0,0.0,0.95,,2023-02-17T13:30:00-05:00
2023-02-17,2023-02-17T13:45:00-05:00,SPY,momentum_continuation,LONG,405.025,405.025,405.7862857142857,405.66,250.82500000001886,,395,0.5,mom_score:1.00,1.0,0.0,0.95,,2023-02-17T14:10:00-05:00
2023-02-17,2023-02-17T14:10:00-05:00,SPY,momentum_continuation,LONG,405.66,405.66,406.34335714285714,406.4,308.5799999999801,,417,0.5,mom_score:1.00,1.0,0.0,0.95,,2023-02-17T14:35:00-05:00
2023-02-17,2023-02-17T14:35:00-05:00,SPY,momentum_continuation,LONG,406.4,406.4,407.1727142857143,407.14,272.32000000000335,,368,0.5,mom_score:1.00,1.0,0.0,0.95,,2023-02-17T15:00:00-05:00
2023-02-17,2023-02-17T15:00:00-05:00,SPY,momentum_continuation,LONG,407.14,406.4117857142857,407.96985714285717,406.535,-202.67499999998705,-0.8307994114761752,335,0.5,mom_score:1.00,1.0,0.0,0.95,,2023-02-17T15:30:00-05:00
2023-02-17,2023-02-17T15:30:00-05:00,SPY,momentum_continuation,LONG,406.535,406.535,407.4838571428572,406.64,28.349999999989564,,270,0.5,mom_score:0.80,0.8,0.0,0.95,,2023-02-17T15:50:00-05:00
2023-02-17,2023-02-17T15:55:00-05:00,SPY,momentum_continuation,LONG,406.88,406.04339285714286,407.86192857142856,407.27,111.92999999999608,0.46616862326573083,287,0.5,mom_score:1.00,1.0,0.0,0.95,,2023-02-17T16:00:00-05:00
2023-02-21,2023-02-21T12:55:00-05:00,SPY,momentum_continuation,LONG,400.78,400.3205357142857,401.4413571428571,400.325,-212.02999999999258,-0.9902837155072072,466,0.5,mom_score:1.00,1.0,0.1813042563837447,0.95,,2023-02-21T13:15:00-05:00
2023-02-21,2023-02-21T14:45:00-05:00,SPY,momentum_continuation,LONG,399.89,399.3621428571428,400.47942857142857,399.52,-172.79000000000212,-0.7009472259810439,467,0.5,mom_score:1.00,1.0,0.0,0.95,,2023-02-21T15:15:00-05:00
2023-02-21,2023-02-21T15:35:00-05:00,SPY,momentum_continuation,LONG,400.08,399.43589285714285,400.87492857142854,399.775,-110.71500000000248,-0.4735237039090801,363,0.5,mom_score:1.00,1.0,0.0,0.95,,2023-02-21T15:45:00-05:00
2023-02-22,2023-02-22T12:00:00-05:00,SPY,momentum_continuation,LONG,399.235,399.235,400.22942857142857,400.17,337.5350000000008,,361,0.5,mom_score:1.00,1.0,0.0,0.95,,2023-02-22T12:40:00-05:00
2023-02-22,2023-02-22T12:40:00-05:00,SPY,momentum_continuation,LONG,400.17,400.17,400.954,400.14,-11.040000000010878,,368,0.5,mom_score:1.00,1.0,0.0,0.95,,2023-02-22T13:55:00-05:00
2023-02-22,2023-02-22T14:00:00-05:00,SPY,momentum_continuation,LONG,400.29,400.29,400.8985714285714,400.52,101.88999999998288,,443,0.5,mom_score:0.80,0.8,0.0,0.95,,2023-02-22T14:05:00-05:00
2023-02-22,2023-02-22T14:05:00-05:00,SPY,momentum_continuation,LONG,400.52,399.90982142857143,401.3182142857143,400.59,25.899999999997476,0.11472051507169348,370,0.5,mom_score:1.00,1.0,0.174714082903954,0.95,,2023-02-22T14:10:00-05:00
2023-02-22,2023-02-22T16:00:00-05:00,SPY,momentum_continuation,LONG,398.66,397.49125,399.7765,398.66,0.0,0.0,228,0.5,mom_score:1.00,1.0,0.0,0.95,,2023-02-22T16:00:00-05:00
2023-02-23,2023-02-23T13:00:00-05:00,SPY,momentum_continuation,LONG,397.51,397.51,398.2818571428571,398.38,334.08000000000175,,384,0.5,mom_score:1.00,1.0,0.0,0.95,,2023-02-23T13:50:00-05:00
2023-02-23,2023-02-23T13:50:00-05:00,SPY,momentum_continuation,LONG,398.38,398.38,399.087,399.66,487.68000000001126,,381,0.5,mom_score:1.00,1.0,0.0,0.95,,2023-02-23T14:20:00-05:00
2023-02-23,2023-02-23T14:20:00-05:00,SPY,momentum_continuation,LONG,399.66,399.66,400.44892857142855,400.44,279.23999999999023,,358,0.5,mom_score:1.00,1.0,0.0,0.95,,2023-02-23T14:35:00-05:00
2023-02-23,2023-02-23T14:35:00-05:00,SPY,momentum_continuation,LONG,400.44,400.44,401.2227857142857,401.34,304.1999999999923,,338,0.5,mom_score:1.00,1.0,0.11493626919255487,0.95,,2023-02-23T15:30:00-05:00
2023-02-23,2023-02-23T15:30:00-05:00,SPY,momentum_continuation,LONG,401.34,400.72,402.23800000000006,400.535,-276.9199999999828,-1.2983870967742224,344,0.5,mom_score:1.00,1.0,0.0,0.95,,2023-02-23T15:55:00-05:00
2023-02-23,2023-02-23T15:55:00-05:00,SPY,momentum_continuation,LONG,400.535,399.85571428571427,401.41614285714286,400.47,-19.564999999999316,-0.09568874868558513,301,0.5,mom_score:0.80,0.8,0.16307858568681122,0.95,,2023-02-23T16:00:00-05:00
2023-02-24,2023-02-24T12:00:00-05:00,SPY,momentum_continuation,LONG,395.9,395.07464285714286,396.83542857142857,395.0,-240.29999999999393,-1.0904370402423287,267,0.5,mom_score:0.80,0.8,0.0,0.95,,2023-02-24T12:45:00-05:00
2023-02-24,2023-02-24T13:25:00-05:00,SPY,momentum_continuation,LONG,395.125,394.53696428571425,395.7426428571428,394.91,-93.09499999998917,-0.3656240510172435,433,0.5,mom_score:1.00,1.0,0.0,0.95,,2023-02-24T13:35:00-05:00
2023-02-24,2023-02-24T13:40:00-05:00,SPY,momentum_continuation,LONG,395.16,395.16,395.73985714285715,395.75,269.0399999999886,,456,0.5,mom_score:1.00,1.0,0.0,0.95,,2023-02-24T13:55:00-05:00
2023-02-24,2023-02-24T13:55:00-05:00,SPY,momentum_continuation,LONG,395.75,395.23803571428573,396.3423571428571,395.24,-241.2299999999957,-0.9961632368329377,473,0.5,mom_score:1.00,1.0,0.0,0.95,,2023-02-24T14:45:00-05:00
2023-02-24,2023-02-24T14:55:00-05:00,SPY,momentum_continuation,LONG,396.31,396.31,397.1152857142857,396.555,89.91500000000167,,367,0.5,mom_score:1.00,1.0,0.0,0.95,,2023-02-24T15:05:00-05:00
2023-02-24,2023-02-24T15:05:00-05:00,SPY,momentum_continuation,LONG,396.555,395.78125,397.4065,395.735,-263.2199999999978,-1.05977382875604,321,0.5,mom_score:1.00,1.0,0.0,0.95,,2023-02-24T15:35:00-05:00
2023-02-27,2023-02-27T12:35:00-05:00,SPY,momentum_continuation,LONG,398.535,398.535,399.1941428571428,399.32,304.57999999998765,,388,0.5,mom_score:1.00,1.0,0.0,0.95,,2023-02-27T14:05:00-05:00
2023-02-27,2023-02-27T14:10:00-05:00,SPY,momentum_continuation,LONG,399.3,398.68928571428575,399.7358571428572,398.68,-309.38000000000227,-1.015204678362613,499,0.5,mom_score:1.00,1.0,0.0,0.95,,2023-02-27T14:20:00-05:00
2023-02-28,2023-02-28T12:05:00-05:00,SPY,momentum_continuation,LONG,397.6,397.6,398.2180714285714,398.23,285.38999999999794,,453,0.5,mom_score:1.00,1.0,0.0,0.95,,2023-02-28T12:25:00-05:00
2023-02-28,2023-02-28T12:30:00-05:00,SPY,momentum_continuation,LONG,398.375,398.375,398.87292857142853,398.89,275.0099999999927,,534,0.5,mom_score:1.00,1.0,0.0,0.95,,2023-02-28T12:55:00-05:00
2023-02-28,2023-02-28T12:55:00-05:00,SPY,momentum_continuation,LONG,398.89,398.44464285714287,399.3804285714286,398.625,-147.8699999999924,-0.5950280673616686,558,0.5,mom_score:1.00,1.0,0.0,0.95,,2023-02-28T14:10:00-05:00
2023-03-01,2023-03-01T12:00:00-05:00,SPY,momentum_continuation,LONG,395.74,394.80125,396.75649999999996,394.595,-305.71499999999514,-1.219707057256936,267,0.5,mom_score:1.00,1.0,0.0,0.95,,2023-03-01T13:35:00-05:00
2023-03-01,2023-03-01T15:10:00-05:00,SPY,momentum_continuation,LONG,394.56,393.91214285714284,395.1614285714286,395.09,221.5399999999886,0.8180815876515315,418,0.5,mom_score:1.00,1.0,0.0,0.95,,2023-03-01T15:50:00-05:00
2023-03-01,2023-03-01T15:50:00-05:00,SPY,momentum_continuation,LONG,395.09,394.4564285714286,395.7622857142857,394.6,-195.9999999999809,-0.7733934611048414,400,0.5,mom_score:1.00,1.0,0.0,0.95,,2023-03-01T16:00:00-05:00
2023-03-02,2023-03-02T12:00:00-05:00,SPY,momentum_continuation,LONG,393.97,393.97,394.6770714285714,395.165,467.24499999999733,,391,0.5,mom_score:1.00,1.0,0.0,0.95,,2023-03-02T13:40:00-05:00
2023-03-02,2023-03-02T13:40:00-05:00,SPY,momentum_continuation,LONG,395.165,395.165,395.77628571428573,396.18,427.31499999999426,,421,0.5,mom_score:1.00,1.0,0.0,0.95,,2023-03-02T14:00:00-05:00
2023-03-02,2023-03-02T14:00:00-05:00,SPY,momentum_continuation,LONG,396.18,396.18,396.9267142857143,396.63,163.79999999999586,,364,0.5,mom_score:1.00,1.0,0.0,0.95,,2023-03-02T14:05:00-05:00
2023-03-02,2023-03-02T14:05:00-05:00,SPY,momentum_continuation,LONG,396.63,396.63,397.5557142857143,396.76,44.32999999999845,,341,0.5,mom_score:1.00,1.0,0.0,0.95,,2023-03-02T15:10:00-05:00
2023-03-02,2023-03-02T15:10:00-05:00,SPY,momentum_continuation,LONG,396.76,395.9573214285714,397.4152142857143,396.9,45.07999999999561,0.1744160177975295,322,0.5,mom_score:0.80,0.8,0.0,0.95,,2023-03-02T15:20:00-05:00
2023-03-02,2023-03-02T15:20:00-05:00,SPY,momentum_continuation,LONG,396.9,396.9,397.72364285714286,397.94,340.0800000000067,,327,0.5,mom_score:0.80,0.8,0.0,0.95,,2023-03-02T15:35:00-05:00
2023-03-02,2023-03-02T15:35:00-05:00,SPY,momentum_continuation,LONG,397.94,397.94,398.7627142857143,398.06,41.76000000000158,,348,0.5,mom_score:1.00,1.0,0.0,0.95,,2023-03-02T15:50:00-05:00
2023-03-02,2023-03-02T15:50:00-05:00,SPY,momentum_continuation,LONG,398.06,397.45392857142855,398.9742857142857,397.485,-177.6749999999965,-0.9487330583381856,309,0.5,mom_score:0.80,0.8,0.0,0.95,,2023-03-02T15:55:00-05:00
2023-03-02,2023-03-02T15:55:00-05:00,SPY,momentum_continuation,LONG,397.485,396.69589285714284,398.33292857142857,397.93,127.71499999999804,0.5639284906087024,287,0.5,mom_score:0.80,0.8,0.0,0.95,,2023-03-02T16:00:00-05:00
2023-03-03,2023-03-03T12:05:00-05:00,SPY,momentum_continuation,LONG,401.95,401.95,402.5965,402.63,274.04000000000275,,403,0.5,mom_score:1.00,1.0,0.6,0.95,,2023-03-03T12:55:00-05:00
2023-03-03,2023-03-03T12:55:00-05:00,SPY,momentum_continuation,LONG,402.63,402.63,403.0860714285714,403.125,302.4450000000028,,611,0.5,mom_score:1.00,1.0,0.0,0.95,,2023-03-03T13:10:00-05:00
2023-03-03,2023-03-03T13:10:00-05:00,SPY,momentum_continuation,LONG,403.125,402.77446428571426,403.5346428571429,402.83,-202.66500000001093,-0.8415690269994728,687,0.5,mom_score:1.00,1.0,0.0,0.95,,2023-03-03T13:25:00-05:00
2023-03-03,2023-03-03T13:25:00-05:00,SPY,momentum_continuation,LONG,402.83,402.83,403.20078571428576,403.475,402.4800000000241,,624,0.5,mom_score:0.80,0.8,0.0,0.95,,2023-03-03T14:15:00-05:00
2023-03-03,2023-03-03T14:15:00-05:00,SPY,momentum_continuation,LONG,403.475,403.475,403.9647857142857,404.035,343.2800000000014,,613,0.5,mom_score:1.00,1.0,0.0,0.95,,2023-03-03T15:05:00-05:00
2023-03-03,2023-03-03T15:05:00-05:00,SPY,momentum_continuation,LONG,404.035,403.62910714285715,404.5330714285715,403.77,-153.17000000002497,-0.6528816542015756,578,0.5,mom_score:1.00,1.0,0.0,0.95,,2023-03-03T15:50:00-05:00
2023-03-03,2023-03-03T15:50:00-05:00,SPY,momentum_continuation,LONG,403.77,403.3042857142857,404.28485714285716,404.17,191.60000000001634,0.858895705521548,479,0.5,mom_score:0.80,0.8,0.0,0.95,,2023-03-03T16:00:00-05:00
2023-03-06,2023-03-06T12:00:00-05:00,SPY,momentum_continuation,LONG,406.78,406.78,407.42685714285716,406.815,16.41500000001173,,469,0.5,mom_score:1.00,1.0,0.0,0.95,,2023-03-06T12:30:00-05:00
2023-03-07,2023-03-07T12:25:00-05:00,SPY,momentum_continuation,LONG,401.325,400.2473214285714,402.0682142857143,399.925,-400.3999999999935,-1.299088649544296,286,0.5,mom_score:1.00,1.0,0.07110447807893643,0.95,,2023-03-07T13:05:00-05:00
2023-03-07,2023-03-07T15:20:00-05:00,SPY,momentum_continuation,LONG,398.635,398.19571428571425,399.32714285714286,398.25,-177.4849999999958,-0.87642276422756,461,0.5,mom_score:1.00,1.0,0.0,0.95,,2023-03-07T15:30:00-05:00
2023-03-07,2023-03-07T15:35:00-05:00,SPY,momentum_continuation,LONG,398.785,398.2789285714286,399.40328571428574,398.24,-252.88000000000739,-1.0769230769231029,464,0.5,mom_score:1.00,1.0,0.0,0.95,,2023-03-07T15:55:00-05:00
2023-03-08,2023-03-08T12:00:00-05:00,SPY,momentum_continuation,LONG,399.35,398.5816071428572,400.16207142857144,398.59,-250.80000000001576,-0.989077387869028,330,0.5,mom_score:1.00,1.0,0.0,0.95,,2023-03-08T12:10:00-05:00
2023-03-08,2023-03-08T14:25:00-05:00,SPY,momentum_continuation,LONG,397.49,397.49,398.14685714285713,398.07,253.45999999999304,,437,0.5,mom_score:1.00,1.0,0.0,0.95,,2023-03-08T15:40:00-05:00
2023-03-08,2023-03-08T15:40:00-05:00,SPY,momentum_continuation,LONG,398.07,398.07,398.6504285714286,398.78,336.5399999999903,,474,0.5,mom_score:1.00,1.0,0.0,0.95,,2023-03-08T15:45:00-05:00
2023-03-08,2023-03-08T15:45:00-05:00,SPY,momentum_continuation,LONG,398.78,398.14375,399.3235,398.92,61.880000000019095,0.22003929273092607,442,0.5,mom_score:1.00,1.0,0.0,0.95,,2023-03-08T16:00:00-05:00
2023-03-10,2023-03-10T12:40:00-05:00,SPY,momentum_continuation,LONG,389.995,388.82178571428574,391.63385714285715,388.37,-299.0,-1.38508371385086,184,0.5,mom_score:1.00,1.0,0.0,0.945389460577874,,2023-03-10T12:55:00-05:00
2023-03-10,2023-03-10T14:10:00-05:00,SPY,momentum_continuation,LONG,386.965,385.8575,388.25,386.27,-151.5099999999985,-0.6275395033860215,218,0.5,mom_score:1.00,1.0,0.0,0.95,,2023-03-10T14:20:00-05:00
2023-03-10,2023-03-10T14:40:00-05:00,SPY,momentum_continuation,LONG,386.84,386.84,388.3973571428572,387.25,75.03000000000458,,183,0.5,mom_score:1.00,1.0,0.0,0.9444459831237659,,2023-03-10T15:05:00-05:00
2023-03-10,2023-03-10T15:10:00-05:00,SPY,momentum_continuation,LONG,387.29,385.68446428571434,389.34864285714286,385.43,-232.5000000000017,-1.1584918251585257,125,0.5,mom_score:0.80,0.8,0.0,0.9283363145180628,,2023-03-10T15:40:00-05:00
2023-03-13,2023-03-13T12:00:00-04:00,SPY,momentum_continuation,LONG,389.06,386.5473214285714,391.6352142857143,386.56,-217.5,-0.9949541610404343,87,0.5,mom_score:0.80,0.8,0.0,0.9008778407212295,,2023-03-13T12:50:00-04:00
2023-03-13,2023-03-13T13:40:00-04:00,SPY,momentum_continuation,LONG,387.525,387.525,389.51300000000003,387.71,25.16000000000031,,136,0.5,mom_score:1.00,1.0,0.0,0.9267685240147627,,2023-03-13T15:10:00-04:00
2023-03-13,2023-03-13T15:15:00-04:00,SPY,momentum_continuation,LONG,388.48,387.01696428571427,390.0376428571428,386.48,-342.0,-1.3670206273647885,171,0.5,mom_score:1.00,1.0,0.0,0.9410800263358259,,2023-03-13T15:25:00-04:00
2023-03-14,2023-03-14T12:05:00-04:00,SPY,momentum_continuation,LONG,392.32,391.6269642857143,393.2616428571429,391.71,-175.07000000000392,-0.8801855191961044,287,0.5,mom_score:0.80,0.8,0.0,0.95,,2023-03-14T12:30:00-04:00
2023-03-14,2023-03-14T12:50:00-04:00,SPY,momentum_continuation,LONG,392.23,391.5008928571429,393.1049285714286,391.5,-237.2500000000059,-1.0012245897624898,325,0.5,mom_score:1.00,1.0,0.0,0.95,,2023-03-14T12:55:00-04:00
